ImageUrl,Name,Storage_details,Screen_size,Camera_details,Battery_details,Processor,Price in Rupees
https://rukminim1.flixcart.com/image/312/312/k1fbmvk0/mobile/k/b/e/mi-redmi-8-mzb8250in-original-imafhyabpggagngr.jpeg?q=70,"Xiaomi Redmi 8 (Onyx Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP + 2MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,"7,999"
https://rukminim1.flixcart.com/image/312/312/k0lbdzk0pkrrdj/mobile/n/8/h/mi-redmi-note-7s-mzb7742in-original-imafe48ru3s66sjd.jpeg?q=70,"Xiaomi Redmi Note 7S (Sapphire Blue, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,"9,999"
https://rukminim1.flixcart.com/image/312/312/k0y6cnk0/mobile/u/e/p/mi-redmi-8a-mzb8458in-original-imafkmhycvhcsrzm.jpeg?q=70,"Xiaomi Redmi 8A (Ocean Blue, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,"6,999"
https://rukminim1.flixcart.com/image/312/312/jt641ow0/mobile/d/w/k/mi-redmi-note-7-pro-na-original-imafe4bbyfppbnuu.jpeg?q=70,"Xiaomi Redmi Note 7 Pro (Neptune Blue, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,"10,999"
https://rukminim1.flixcart.com/image/312/312/k1fbmvk0/mobile/g/y/q/mi-redmi-8-mzb8253in-original-imafhyacjwjwxmsx.jpeg?q=70,"Xiaomi Redmi 8 (Sapphire Blue, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP + 2MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,"7,999"
https://rukminim1.flixcart.com/image/312/312/k1fbmvk0/mobile/4/f/f/mi-redmi-8-mzb8251in-original-imafhyacmxaefxgw.jpeg?q=70,"Xiaomi Redmi 8 (Ruby Red, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP + 2MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,"7,999"
https://rukminim1.flixcart.com/image/312/312/jzrb53k0pkrrdj/mobile/e/s/j/mi-redmi-7a-mzb8008in-original-imafg27hramfktfs.jpeg?q=70,"Xiaomi Redmi 7A (Matte Blue, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,"5,499"
https://rukminim1.flixcart.com/image/312/312/k12go7k0/mobile/8/e/b/mi-redmi-8a-mzb8298in-original-imafkmhqztfbabww.jpeg?q=70,"Xiaomi Redmi 8A (Midnight Black, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,"6,999"
https://rukminim1.flixcart.com/image/312/312/k0y6cnk0/mobile/u/e/p/mi-redmi-8a-mzb8458in-original-imafkmhycvhcsrzm.jpeg?q=70,"Xiaomi Redmi 8A (Ocean Blue, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,"6,499"
https://rukminim1.flixcart.com/image/312/312/jskofww0/mobile/y/h/u/mi-redmi-note-7-pro-na-original-imafe4b62yeycjfq.jpeg?q=70,"Xiaomi Redmi Note 7 Pro (Space Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,"10,999"
https://rukminim1.flixcart.com/image/312/312/k0y6cnk0/mobile/p/4/x/mi-redmi-8a-mzb8459in-original-imafkmg2mza82yyu.jpeg?q=70,"Xiaomi Redmi 8A (Sunset Red, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,"6,499"
https://rukminim1.flixcart.com/image/312/312/k01b8280pkrrdj/mobile/d/g/s/oppo-f11-pro-cph1969-original-imafec8h3uqk3fqw.jpeg?q=70,"OPPO F11 Pro (Thunder Black, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,4000 mAh Li-polymer Battery,MediaTek Helio P70 Octa Core 2.1 GHz Processor,"15,990"
https://rukminim1.flixcart.com/image/312/312/k2p1q4w0/mobile/k/j/q/vivo-z1x-vivo-1917-pd1921f-ex-original-imafkfdzz9v4djcz.jpeg?q=70,"Vivo Z1x (Phantom Purple, 128 GB)",6 GB RAM | 128 GB ROM |,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,"17,990"
https://rukminim1.flixcart.com/image/312/312/k2p1q4w0/mobile/f/a/v/vivo-z1x-vivo-1917-pd1921f-ex-original-imafkfdzd5cqwkbj.jpeg?q=70,"Vivo Z1x (Fusion Blue, 128 GB)",6 GB RAM | 128 GB ROM |,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,"17,990"
https://rukminim1.flixcart.com/image/312/312/jyyqc280/mobile/x/s/d/mi-redmi-note-7-pro-mzb8433in-original-imafj36gfh9gfr7g.jpeg?q=70,"Xiaomi Redmi Note 7 Pro (Astro Moonlight White, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,"10,999"
https://rukminim1.flixcart.com/image/312/312/jzrb53k0pkrrdj/mobile/y/c/h/mi-redmi-7a-mzb7798in-original-imafg27hkgpkhsdy.jpeg?q=70,"Xiaomi Redmi 7A (Matte Black, 16 GB)",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,"5,299"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/p/r/v/20i-128-d-hry-al00ta-honor-4-original-imafgk2uybhgpzg4.jpeg?q=70,"Honor 20i (Midnight Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,15.77 cm (6.21 inch) Full HD+ Display,24MP + 2MP + 8MP | 32MP Front Camera,3400 mAh Battery,HiSilicon Kirin 710 Processor,"10,999"
https://rukminim1.flixcart.com/image/312/312/k01b8280pkrrdj/mobile-refurbished/8/w/n/f11-pro-128-d-cph1969-oppo-6-original-imafec8hzfzyg79e.jpeg?q=70,"OPPO F11 Pro (Aurora Green, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,4000 mAh Li-polymer Battery,MediaTek Helio P70 Octa Core 2.1 GHz Processor,"15,990"
https://rukminim1.flixcart.com/image/312/312/jyyqc280/mobile/7/y/k/mi-redmi-note-7s-na-original-imafj36gn3qw2kvt.jpeg?q=70,"Xiaomi Redmi Note 7S (Astro Moonlight White, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,"8,999"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/j/b/g/20i-128-d-hry-al00ta-honor-4-original-imafgk2uvck8y3bm.jpeg?q=70,"Honor 20i (Phantom Blue, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,15.77 cm (6.21 inch) Full HD+ Display,24MP + 2MP + 8MP | 32MP Front Camera,3400 mAh Battery,HiSilicon Kirin 710 Processor,"10,999"
https://rukminim1.flixcart.com/image/312/312/jyxaw7k0/mobile/f/d/f/mi-redmi-go-mzb7704in-original-imafeju5rpkdjp4g.jpeg?q=70,"Xiaomi Redmi Go (Blue, 16 GB)",1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,3000 mAh Li Polymer Battery,Qualcomm Snapdragon 425 Processor,"4,499"
https://rukminim1.flixcart.com/image/312/312/k2urhjk0/mobile/a/j/h/mi-redmi-note-8-redmi-note-8-original-imafhgpsesjkpfha.jpeg?q=70,"Xiaomi Redmi Note 8 (Space Black, 64 GB)",4 GB RAM | 64 GB ROM |,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP | 13MP Dual Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,"11,838"
https://rukminim1.flixcart.com/image/312/312/k0bbb0w0pkrrdj/mobile-refurbished/u/z/y/y15-64-u-1901-vivo-4-original-imafh432tzf8zgh4.jpeg?q=70,"Vivo Y15 (Aqua Blue, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,"11,990"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/j/y/p/y15-64-d-1901-vivo-4-original-imafh432armpbxhs.jpeg?q=70,"Vivo Y15 (Burgundy Red, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,"11,990"
https://rukminim1.flixcart.com/image/312/312/jp02t8w0/mobile/z/z/e/asus-zenfone-max-m2-zb632kl-4a004in-original-imafbcafmv6tgqjz.jpeg?q=70,"Asus ZenFone Max M2 (Black, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,"7,999"
https://rukminim1.flixcart.com/image/312/312/jsaocy80/mobile/h/m/n/asus-zenfone-max-m2-zb632kl-4j003in-original-imafdwj8yngceug7.jpeg?q=70,"Asus ZenFone Max M2 (Silver, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,"7,999"
https://rukminim1.flixcart.com/image/312/312/jyxaw7k0/mobile/g/g/z/mi-redmi-go-mzb7703in-original-imafeju5hfeprype.jpeg?q=70,"Xiaomi Redmi Go (Black, 16 GB)",1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,3000 mAh Li Polymer Battery,Qualcomm Snapdragon 425 Processor,"4,499"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/y/2/v/y91-32-b-1811-pd1818bf-ex-vivo-3-original-imafcp52bzchzw7s.jpeg?q=70,"Vivo Y91 (Starry Black, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 439 Processor,"8,490"
https://rukminim1.flixcart.com/image/312/312/jdkjzww0/mobile/y/q/m/redmi-note-5-pro-mzb6084in-original-imaf2g8zj6y5vkqn.jpeg?q=70,"Xiaomi Redmi Note 5 Pro (Gold, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 636 Processor,"10,439"
https://rukminim1.flixcart.com/image/312/312/jqv8ia80/mobile/c/2/6/honor-h10-lite-na-original-imafcskm8qygbqpd.jpeg?q=70,"Honor 10 Lite (Sapphire Blue, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.77 cm (6.21 inch) Full HD+ Display,13MP + 2MP | 24MP Front Camera,3400 mAh Lithium Polymer Battery,Kirin 710 2.2GHz Octa Core Processor,"10,999"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/h/p/9/10-lite-32-u-hry-al00-honor-3-original-imafemyjzttfyxfv.jpeg?q=70,"Honor 10 Lite (Midnight Black, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.77 cm (6.21 inch) Full HD+ Display,13MP + 2MP | 24MP Front Camera,3400 mAh Lithium Polymer Battery,Kirin 710 2.2GHz Octa Core Processor,"8,499"
https://rukminim1.flixcart.com/image/312/312/jyxaw7k0/mobile/y/z/e/mi-redmi-y3-m1810f6i-original-imafg2dajfznm3hy.jpeg?q=70,"Xiaomi Redmi Y3 (Elegant Blue, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.9 cm (6.26 inch) HD+ Display,12MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Processor,"10,999"
https://rukminim1.flixcart.com/image/312/312/jrtj2q80/mobile/t/w/x/vivo-v15-pro-1818-pd1832f-ex-original-imafdj59tvmuffyg.jpeg?q=70,"Vivo V15 Pro (Topaz Blue, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.23 cm (6.39 inch) Full HD+ Display,48MP + 5MP + 8MP | 32MP Front Camera,3700 mAh Li-ion Battery,Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor,"19,990"
https://rukminim1.flixcart.com/image/312/312/jyxaw7k0/mobile/w/b/n/mi-redmi-y3-m1810f6i-original-imafg2dakasdpmfv.jpeg?q=70,"Xiaomi Redmi Y3 (Prime Black, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.9 cm (6.26 inch) HD+ Display,12MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Processor,"8,380"
https://rukminim1.flixcart.com/image/312/312/k0lbdzk0pkrrdj/mobile/y/m/h/mi-redmi-note-7-pro-mzb7466in-original-imafhvrdxeueacku.jpeg?q=70,"Xiaomi Redmi Note 7 Pro (Nebula Red, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,"12,999"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/8/e/z/v17pro-128-u-1909-pd1931f-ex-vivo-8-original-imafkgvhzgngjdbz.jpeg?q=70,"Vivo V17Pro (Midnight Ocean Black, 128 GB)",8 GB RAM | 128 GB ROM |,16.36 cm (6.44 inch) Full HD+ Display,48MP + 13MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,4100 mAh Li-ion Battery,Qualcomm Snapdragon 675 AIE Processor,"27,990"
https://rukminim1.flixcart.com/image/312/312/k3670cw0/mobile/3/4/t/vivo-y19-vivo-1915-pd1934f-ex-original-imafmcpdf9n9pzhd.jpeg?q=70,"Vivo Y19 (Spring White, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Helio P65 Processor,"13,990"
https://rukminim1.flixcart.com/image/312/312/jthjki80/mobile/g/a/j/motorola-moto-g7-xt1962-6-original-imafetmpjfbtmdy2.jpeg?q=70,"Motorola G7 (Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.75 cm (6.2 inch) Full HD+ Display,12MP + 5MP | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 632 Processor,"9,499"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/b/g/e/s1-128-d-1907-pd1913f-ex-vivo-4-original-imafgyfpc5stcsbg.jpeg?q=70,"Vivo S1 (Diamond Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Helio P65 (MT6768) Processor,"15,990"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/b/g/e/s1-128-d-1907-pd1913f-ex-vivo-4-original-imafgyfpc5stcsbg.jpeg?q=70,"Vivo S1 (Diamond Black, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Helio P65 (MT6768) Processor,"17,990"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/w/7/a/s1-64-b-1907-pd1913f-ex-vivo-6-original-imafgyfphrhdhvra.jpeg?q=70,"Vivo S1 (Skyline Blue, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Helio P65 (MT6768) Processor,"17,990"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/w/7/a/s1-64-b-1907-pd1913f-ex-vivo-6-original-imafgyfphrhdhvra.jpeg?q=70,"Vivo S1 (Skyline Blue, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Helio P65 (MT6768) Processor,"15,990"
https://rukminim1.flixcart.com/image/312/312/jp02t8w0/mobile/z/z/e/asus-zenfone-max-m2-zb632kl-4a004in-original-imafbcafmv6tgqjz.jpeg?q=70,"Asus ZenFone Max M2 (Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,"9,499"
https://rukminim1.flixcart.com/image/312/312/jpvihzk0/mobile/n/y/a/honor-9n-lld-al20-original-imafcysuqxfgvknv.jpeg?q=70,"Honor 9N (Midnight Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,"9,999"
https://rukminim1.flixcart.com/image/312/312/jpvihzk0/mobile/x/b/g/honor-9n-lld-al20-original-imafcysuxztcr4gz.jpeg?q=70,"Honor 9N (Sapphire Blue, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,"7,999"
https://rukminim1.flixcart.com/image/312/312/jxz0brk0/mobile/x/f/u/redmi-k20-na-original-imafgb4y5rfbvg8t.jpeg?q=70,"Xiaomi Redmi K20 (Flame Red, 64 GB)",6 GB RAM | 64 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,"19,999"
https://rukminim1.flixcart.com/image/312/312/jzn0tjk0/mobile/c/f/u/mi-a3-a3-original-imafjm6v7egsh29h.jpeg?q=70,"Xiaomi A3 (Kind of Grey, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.44 cm (6.08 inch) HD Display,48MP + 8MP | 32MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 665 octa core Processor,"12,899"
https://rukminim1.flixcart.com/image/312/312/k0wqwsw0/mobile/z/g/5/oppo-a9-2020-cph1937-original-imafkhhxh2vsxnmq.jpeg?q=70,"OPPO A9 2020 (Marine Green, 128 GB)",4 GB RAM | 128 GB ROM |,16.51 cm (6.5 inch) Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,Qualcomm SM6125 Processor,"15,990"
https://rukminim1.flixcart.com/image/312/312/jxz0brk0/mobile/w/s/r/redmi-k20-pro-na-original-imafgb4ye45dtzvf.jpeg?q=70,"Xiaomi Redmi K20 Pro (Glacier Blue, 256 GB)",8 GB RAM | 256 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,"28,999"
https://rukminim1.flixcart.com/image/312/312/k0tw13k0/mobile/u/a/h/lenovo-k10-plus-pagw0015in-original-imafkjayankndp4d.jpeg?q=70,"Lenovo K10 Plus (Sprite, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.8 cm (6.22 inch) HD+ Display,13MP + 5MP + 8MP | 16MP Front Camera,4050 mAh Battery,Qualcomm SDM632 Processor,"10,999"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/m/q/g/a3s-64-a-cph1853-oppo-4-original-imafg5bpe29g7ayp.jpeg?q=70,"OPPO A3s (Red, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,Qualcomm Snapdragon 450 Processor,"9,990"
https://rukminim1.flixcart.com/image/312/312/jl2m7ww0/mobile/f/z/x/xiaomi-pocophone-f1-na-original-imaf8afka7srhfwq.jpeg?q=70,"Xiaomi Pocophone F1 (Steel Blue, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,15.7 cm (6.18 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 845 Processor,"18,999"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/w/7/a/s1-64-b-1907-pd1913f-ex-vivo-6-original-imafgyfphrhdhvra.jpeg?q=70,"Vivo S1 (Skyline Blue, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Helio P65 (MT6768) Processor,"17,990"
https://rukminim1.flixcart.com/image/312/312/jo4n4i80/mobile/f/m/z/mi-redmi-6a-redmi-6a-original-imafaf8cg5gwwms8.jpeg?q=70,"Xiaomi Redmi 6A (Black, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.84 cm (5.45 inch) HD Display,13MP Rear Camera,3000 mAh Battery,Mediateck Processor,"5,575"
https://rukminim1.flixcart.com/image/312/312/jx257680/mobile/2/s/h/oppo-a5s-cph1909-original-imafhhsyrg7mhdaq.jpeg?q=70,"OPPO A5s (Green, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MTK MT6765 Processor,"10,990"
https://rukminim1.flixcart.com/image/312/312/jx257680/mobile/r/a/w/oppo-a5s-cph1909-original-imafhhsyzxwxunrt.jpeg?q=70,"OPPO A5s (Gold, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MTK MT6765 Processor,"10,990"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/a/j/j/a5s-32-b-cph1909-oppo-2-original-imaffmvugunustek.jpeg?q=70,"OPPO A5s (Black, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MTK MT6765 Processor,"8,490"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/d/k/h/y90-16-a-1908-vivo-2-original-imafjbsws7hqqj6q.jpeg?q=70,"Vivo Y90 (Black, 16 GB)",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MediaTek Helio A22 Processor,"6,490"
https://rukminim1.flixcart.com/image/312/312/jy65j0w0/mobile/a/z/f/oppo-a5s-cph1909-original-imafggzyxwv5dwg6.jpeg?q=70,"OPPO A5s (Blue, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MTK MT6765 Processor,"8,990"
https://rukminim1.flixcart.com/image/312/312/jwfa5jk0/mobile/6/z/p/oppo-a5s-cph1909-original-imaffmvugunustek.jpeg?q=70,"OPPO A5s (Black, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MTK MT6765 Processor,"8,990"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/j/g/f/y90-16-c-1908-vivo-2-original-imafjbswdrerjk7a.jpeg?q=70,"Vivo Y90 (Gold, 16 GB)",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MediaTek Helio A22 Processor,"6,490"
https://rukminim1.flixcart.com/image/312/312/jy65j0w0/mobile/a/z/f/oppo-a5s-cph1909-original-imafggzyxwv5dwg6.jpeg?q=70,"OPPO A5s (Blue, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MTK MT6765 Processor,"8,490"
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/j/s/d/a5s-32-a-cph1909-oppo-2-original-imaffmvuqzb8hghf.jpeg?q=70,"OPPO A5s (Red, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MTK MT6765 Processor,"8,490"
